"No.","Time","Source","Destination","Source Port","Destination Port","Protocol","ICMP Type","Length","Flags"
"17582","154.644485","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"17583","154.644523","192.168.42.42","157.245.106.40","52041","80","TCP","","54","0x010"
"17584","154.644762","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"17585","154.645139","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"17586","154.645168","192.168.42.42","157.245.106.40","52041","80","TCP","","54","0x010"
"17587","154.645511","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"17588","154.646012","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"17589","154.646044","192.168.42.42","157.245.106.40","52041","80","TCP","","54","0x010"
"17590","154.672195","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"17591","154.672314","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"17592","154.672355","192.168.42.42","157.245.106.40","52041","80","TCP","","54","0x010"
"17593","154.672516","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"17594","154.672635","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"17595","154.672657","192.168.42.42","157.245.106.40","52041","80","TCP","","54","0x010"
"17596","154.674033","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17597","154.674390","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17598","154.674429","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17599","154.690564","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17600","154.690764","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17601","154.690805","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17602","154.691016","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17603","154.691261","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17604","154.691288","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17605","154.691509","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17606","154.703941","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17607","154.704034","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17608","154.704153","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17609","154.704762","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17610","154.704792","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17611","154.705261","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17612","154.705885","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17613","154.705915","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17614","154.719064","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17615","154.719197","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17616","154.719246","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17617","154.719390","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17618","154.719766","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17619","154.719792","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17620","154.726527","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17621","154.726763","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17622","154.726796","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17623","154.727262","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17624","154.738558","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17625","154.738657","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17626","154.739644","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17627","154.739694","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17628","154.739721","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17629","154.743919","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x018"
"17630","154.744007","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17631","154.744042","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17632","154.744266","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17633","154.745898","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17634","154.745940","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17635","154.760055","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17636","154.761765","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17637","154.761809","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17638","154.765137","157.245.106.40","192.168.42.42","80","52043","TCP","","1424","0x010"
"17639","154.770557","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17640","154.775435","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17641","154.775518","192.168.42.42","157.245.106.40","52034","80","TCP","","54","0x010"
"17642","154.775891","157.245.106.40","192.168.42.42","80","52043","HTTP","","1396","0x018"
"17643","154.775924","192.168.42.42","157.245.106.40","52043","80","TCP","","54","0x010"
"17644","154.776197","192.168.42.42","157.245.106.40","52043","80","HTTP","","522","0x018"
"17645","154.776510","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17646","154.776886","157.245.106.40","192.168.42.42","80","52039","HTTP","","1227","0x018"
"17647","154.776915","192.168.42.42","157.245.106.40","52039","80","TCP","","54","0x010"
"17648","154.777114","192.168.42.42","157.245.106.40","52039","80","HTTP","","522","0x018"
"17649","154.777511","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17650","154.778011","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17651","154.778035","192.168.42.42","157.245.106.40","52034","80","TCP","","54","0x010"
"17652","154.785778","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17653","154.786262","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17654","154.786295","192.168.42.42","157.245.106.40","52034","80","TCP","","54","0x010"
"17655","154.800806","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17656","154.801142","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17657","154.801183","192.168.42.42","157.245.106.40","52034","80","TCP","","54","0x010"
"17658","154.803264","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17659","154.803887","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17660","154.803918","192.168.42.42","157.245.106.40","52034","80","TCP","","54","0x010"
"17661","154.804385","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17662","154.805009","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17663","154.805038","192.168.42.42","157.245.106.40","52034","80","TCP","","54","0x010"
"17664","154.813812","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17665","154.813968","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17666","154.814009","192.168.42.42","157.245.106.40","52034","80","TCP","","54","0x010"
"17667","154.825551","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17668","154.825895","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17669","154.825931","192.168.42.42","157.245.106.40","52034","80","TCP","","54","0x010"
"17670","154.826387","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17671","154.827636","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17672","154.827665","192.168.42.42","157.245.106.40","52034","80","TCP","","54","0x010"
"17673","154.828009","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17674","154.832812","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17675","154.832910","192.168.42.42","157.245.106.40","52034","80","TCP","","54","0x010"
"17676","154.842800","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17677","154.843269","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17678","154.843308","192.168.42.42","157.245.106.40","52034","80","TCP","","54","0x010"
"17679","154.843763","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17680","154.850804","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17681","154.850887","192.168.42.42","157.245.106.40","52034","80","TCP","","54","0x010"
"17682","154.863058","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17683","154.863263","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17684","154.863301","192.168.42.42","157.245.106.40","52034","80","TCP","","54","0x010"
"17685","154.863762","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17686","154.864261","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17687","154.864290","192.168.42.42","157.245.106.40","52034","80","TCP","","54","0x010"
"17688","154.864761","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17689","154.865260","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17690","154.865288","192.168.42.42","157.245.106.40","52034","80","TCP","","54","0x010"
"17691","154.865885","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17692","154.880947","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17693","154.881074","192.168.42.42","157.245.106.40","52034","80","TCP","","54","0x010"
"17694","154.881209","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17695","154.889156","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17696","154.889213","192.168.42.42","157.245.106.40","52034","80","TCP","","54","0x010"
"17697","154.889637","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17698","154.895312","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"17699","154.905932","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17700","154.906030","192.168.42.42","157.245.106.40","52034","80","TCP","","54","0x010"
"17701","154.906151","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17702","154.906514","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17703","154.906541","192.168.42.42","157.245.106.40","52034","80","TCP","","54","0x010"
"17704","154.906885","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17705","154.907260","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17706","154.907290","192.168.42.42","157.245.106.40","52035","80","TCP","","54","0x010"
"17707","154.923951","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17708","154.924108","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17709","154.924149","192.168.42.42","157.245.106.40","52035","80","TCP","","54","0x010"
"17710","154.927045","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17711","154.928783","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17712","154.928846","192.168.42.42","157.245.106.40","52035","80","TCP","","54","0x010"
"17713","154.946050","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17714","154.946171","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17715","154.946204","192.168.42.42","157.245.106.40","52035","80","TCP","","54","0x010"
"17716","154.946391","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17717","154.946761","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17718","154.946789","192.168.42.42","157.245.106.40","52035","80","TCP","","54","0x010"
"17719","154.948639","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17720","154.949396","192.168.42.42","157.245.106.40","52037","80","TCP","","522","0x018"
"17721","154.954325","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17722","154.954446","192.168.42.42","157.245.106.40","52035","80","TCP","","54","0x010"
"17723","154.967921","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17724","154.968065","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17725","154.968102","192.168.42.42","157.245.106.40","52035","80","TCP","","54","0x010"
"17726","154.968266","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17727","154.968637","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17728","154.968666","192.168.42.42","157.245.106.40","52035","80","TCP","","54","0x010"
"17729","154.969137","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17730","154.971047","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17731","154.971127","192.168.42.42","157.245.106.40","52035","80","TCP","","54","0x010"
"17732","155.002930","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17733","155.003092","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17734","155.003131","192.168.42.42","157.245.106.40","52035","80","TCP","","54","0x010"
"17735","155.003265","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17736","155.003636","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17737","155.003665","192.168.42.42","157.245.106.40","52035","80","TCP","","54","0x010"
"17738","155.004012","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17739","155.004385","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17740","155.004417","192.168.42.42","157.245.106.40","52035","80","TCP","","54","0x010"
"17741","155.008166","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17742","155.010682","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17743","155.010793","192.168.42.42","157.245.106.40","52035","80","TCP","","54","0x010"
"17744","155.010929","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17745","155.011390","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17746","155.011418","192.168.42.42","157.245.106.40","52035","80","TCP","","54","0x010"
"17747","155.011757","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17748","155.014054","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17749","155.014148","192.168.42.42","157.245.106.40","52035","80","TCP","","54","0x010"
"17750","155.015147","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17751","155.020200","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17752","155.020317","192.168.42.42","157.245.106.40","52035","80","TCP","","54","0x010"
"17753","155.022789","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17754","155.025153","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17755","155.025208","192.168.42.42","157.245.106.40","52035","80","TCP","","54","0x010"
"17756","155.030149","192.168.42.42","157.245.106.40","52041","80","TCP","","54","0x010"
"17757","155.030773","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17758","155.032792","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17759","155.032865","192.168.42.42","157.245.106.40","52035","80","TCP","","54","0x010"
"17760","155.033137","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17761","155.033512","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17762","155.033540","192.168.42.42","157.245.106.40","52035","80","TCP","","54","0x010"
"17763","155.049680","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17764","155.049827","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17765","155.049864","192.168.42.42","157.245.106.40","52035","80","TCP","","54","0x010"
"17766","155.050262","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17767","155.050639","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17768","155.050666","192.168.42.42","157.245.106.40","52035","80","TCP","","54","0x010"
"17769","155.051011","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17770","155.062940","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17771","155.063048","192.168.42.42","157.245.106.40","52035","80","TCP","","54","0x010"
"17772","155.063270","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17773","155.063637","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17774","155.063668","192.168.42.42","157.245.106.40","52035","80","TCP","","54","0x010"
"17775","155.068915","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17776","155.069138","157.245.106.40","192.168.42.42","80","52035","TCP","","1424","0x010"
"17777","155.069178","192.168.42.42","157.245.106.40","52035","80","TCP","","54","0x010"
"17778","155.086928","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"17779","155.087142","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"17780","155.087182","192.168.42.42","157.245.106.40","52041","80","TCP","","54","0x010"
"17781","155.089641","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"17782","155.113932","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"17783","155.114030","192.168.42.42","157.245.106.40","52041","80","TCP","","54","0x010"
"17784","155.114149","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"17785","155.114509","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"17786","155.114532","192.168.42.42","157.245.106.40","52041","80","TCP","","54","0x010"
"17787","155.114760","157.245.106.40","192.168.42.42","80","52041","TCP","","1424","0x010"
"17788","155.114883","157.245.106.40","192.168.42.42","80","52041","HTTP","","159","0x018"
"17789","155.114902","192.168.42.42","157.245.106.40","52041","80","TCP","","54","0x010"
"17790","155.115157","192.168.42.42","157.245.106.40","52041","80","HTTP","","522","0x018"
"17791","155.115262","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17792","155.126060","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17793","155.126173","192.168.42.42","157.245.106.40","52037","80","TCP","","54","0x010"
"17794","155.126330","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17795","155.126635","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17796","155.126664","192.168.42.42","157.245.106.40","52037","80","TCP","","54","0x010"
"17797","155.130404","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17798","155.130888","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17799","155.130924","192.168.42.42","157.245.106.40","52037","80","TCP","","54","0x010"
"17800","155.131119","192.168.42.42","157.245.106.40","52043","80","TCP","","522","0x018"
"17801","155.131264","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17802","155.147061","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17803","155.147155","192.168.42.42","157.245.106.40","52037","80","TCP","","54","0x010"
"17804","155.147396","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17805","155.151342","192.168.42.42","157.245.106.40","52039","80","TCP","","522","0x018"
"17806","155.153793","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17807","155.153872","192.168.42.42","157.245.106.40","52037","80","TCP","","54","0x010"
"17808","155.154265","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17809","155.155519","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17810","155.155563","192.168.42.42","157.245.106.40","52037","80","TCP","","54","0x010"
"17811","155.157409","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17812","155.159167","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17813","155.159249","192.168.42.42","157.245.106.40","52037","80","TCP","","54","0x010"
"17814","155.166689","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17815","155.181310","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17816","155.181410","192.168.42.42","157.245.106.40","52037","80","TCP","","54","0x010"
"17817","155.181532","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17818","155.181887","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17819","155.181913","192.168.42.42","157.245.106.40","52037","80","TCP","","54","0x010"
"17820","155.182262","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17821","155.193706","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17822","155.193800","192.168.42.42","157.245.106.40","52037","80","TCP","","54","0x010"
"17823","155.193932","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17824","155.200815","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17825","155.200916","192.168.42.42","157.245.106.40","52037","80","TCP","","54","0x010"
"17826","155.201265","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17827","155.209057","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17828","155.209122","192.168.42.42","157.245.106.40","52037","80","TCP","","54","0x010"
"17829","155.212803","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17830","155.214528","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17831","155.214583","192.168.42.42","157.245.106.40","52037","80","TCP","","54","0x010"
"17832","155.217813","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17833","155.222195","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17834","155.222307","192.168.42.42","157.245.106.40","52037","80","TCP","","54","0x010"
"17835","155.222448","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17836","155.223766","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17837","155.223803","192.168.42.42","157.245.106.40","52037","80","TCP","","54","0x010"
"17838","155.228914","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17839","155.229265","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17840","155.229304","192.168.42.42","157.245.106.40","52037","80","TCP","","54","0x010"
"17841","155.232782","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17842","155.237206","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17843","155.237325","192.168.42.42","157.245.106.40","52037","80","TCP","","54","0x010"
"17844","155.237500","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17845","155.237762","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17846","155.237792","192.168.42.42","157.245.106.40","52037","80","TCP","","54","0x010"
"17847","155.245930","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17848","155.246268","157.245.106.40","192.168.42.42","80","52037","TCP","","1424","0x010"
"17849","155.246311","192.168.42.42","157.245.106.40","52037","80","TCP","","54","0x010"
"17850","155.255679","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17851","155.255825","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17852","155.255862","192.168.42.42","157.245.106.40","52034","80","TCP","","54","0x010"
"17853","155.259558","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17854","155.265561","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17855","155.265653","192.168.42.42","157.245.106.40","52034","80","TCP","","54","0x010"
"17856","155.267391","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17857","155.267888","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17858","155.267919","192.168.42.42","157.245.106.40","52034","80","TCP","","54","0x010"
"17859","155.268260","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17860","155.268634","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17861","155.268661","192.168.42.42","157.245.106.40","52034","80","TCP","","54","0x010"
"17862","155.285680","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17863","155.285890","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17864","155.285931","192.168.42.42","157.245.106.40","52034","80","TCP","","54","0x010"
"17865","155.293694","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17866","155.296041","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17867","155.296108","192.168.42.42","157.245.106.40","52034","80","TCP","","54","0x010"
"17868","155.302705","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17869","155.304412","157.245.106.40","192.168.42.42","80","52034","TCP","","1424","0x010"
"17870","155.304475","192.168.42.42","157.245.106.40","52034","80","TCP","","54","0x010"
"17871","155.306027","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17872","155.323943","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17873","155.324042","192.168.42.42","157.245.106.40","52039","80","TCP","","54","0x010"
"17874","155.324107","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17875","155.324264","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17876","155.324288","192.168.42.42","157.245.106.40","52039","80","TCP","","54","0x010"
"17877","155.324635","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17878","155.324887","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17879","155.324914","192.168.42.42","157.245.106.40","52039","80","TCP","","54","0x010"
"17880","155.330669","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17881","155.331017","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17882","155.331053","192.168.42.42","157.245.106.40","52039","80","TCP","","54","0x010"
"17883","155.332389","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17884","155.335677","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17885","155.335761","192.168.42.42","157.245.106.40","52039","80","TCP","","54","0x010"
"17886","155.356934","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17887","155.357058","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17888","155.357098","192.168.42.42","157.245.106.40","52039","80","TCP","","54","0x010"
"17889","155.358022","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17890","155.358076","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17891","155.358102","192.168.42.42","157.245.106.40","52039","80","TCP","","54","0x010"
"17892","155.358265","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17893","155.358637","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17894","155.358664","192.168.42.42","157.245.106.40","52039","80","TCP","","54","0x010"
"17895","155.359012","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17896","155.359262","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17897","155.359295","192.168.42.42","157.245.106.40","52039","80","TCP","","54","0x010"
"17898","155.367059","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17899","155.386570","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17900","155.386686","192.168.42.42","157.245.106.40","52039","80","TCP","","54","0x010"
"17901","155.386820","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17902","155.387893","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17903","155.387929","192.168.42.42","157.245.106.40","52039","80","TCP","","54","0x010"
"17904","155.388138","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17905","155.388510","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17906","155.388536","192.168.42.42","157.245.106.40","52039","80","TCP","","54","0x010"
"17907","155.400683","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
"17908","155.400888","157.245.106.40","192.168.42.42","80","52039","TCP","","1424","0x010"
